site_id,outer_fold,strategy,K,selected_ex,selected_ex_span_nm,lower_edge_gap_nm,upper_edge_gap_nm,rho_structure,relative_frobenius_error_fullrange,nrmse_energy_fullrange,spectral_cosine_fullrange,reconstruction_supported_fraction_fullrange,single_support_fraction_fullrange,unsupported_fraction_fullrange,target_positions_fullrange,supported_positions_fullrange,single_support_positions_fullrange,unsupported_positions_fullrange,relative_frobenius_error_interpdomain,nrmse_energy_interpdomain,spectral_cosine_interpdomain,reconstruction_supported_fraction_interpdomain,single_support_fraction_interpdomain,unsupported_fraction_interpdomain,target_positions_interpdomain,supported_positions_interpdomain,single_support_positions_interpdomain,unsupported_positions_interpdomain,relative_frobenius_error_edgeonly,nrmse_energy_edgeonly,spectral_cosine_edgeonly,reconstruction_supported_fraction_edgeonly,single_support_fraction_edgeonly,unsupported_fraction_edgeonly,target_positions_edgeonly,supported_positions_edgeonly,single_support_positions_edgeonly,unsupported_positions_edgeonly,reconstruction_supported_fraction,single_support_fraction,unsupported_fraction
S11,10,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9841269841269842,0.18968189175429165,0.18968189175429162,0.9819431266265356,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.18968189175429165,0.18968189175429162,0.9819431266265356,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S12,11,NAIG,2,365;425,60,65,275,0.9020251778872468,0.21078947840751147,0.21078947840751147,0.979197259288967,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.1910162121423697,0.19101621214236975,0.9840727098520582,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.21747085280623202,0.21747085280623196,0.9774709697761976,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S12,11,NAIG,3,365;425;480,115,65,220,0.9529282977558836,0.2022252841054527,0.2022252841054527,0.980255168422272,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.21391134712855833,0.21391134712855828,0.9797336928196965,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.19501941356061894,0.1950194135606189,0.9810494674924722,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S12,11,NAIG,4,365;425;480;620,255,65,80,0.9562123700054737,0.2004067540891034,0.20040675408910347,0.9806530145449408,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.20031083126195715,0.20031083126195712,0.9817244203359777,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.20050487122200297,0.20050487122200294,0.9799413601809066,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S12,11,NAIG,6,365;425;480;620;545;330,290,30,80,0.9359605911330048,0.27086946881468577,0.2708694688146858,0.9710928565300881,0.9893950349481803,0.021209930103639432,0.010604965051819716,4149,4105,88,44,0.28144207377504427,0.28144207377504427,0.9699826139116641,0.9957173447537473,0.016518813092688895,0.004282655246252677,3269,3255,54,14,0.23775752155467691,0.23775752155467691,0.9752035316882887,0.9659090909090909,0.038636363636363635,0.03409090909090909,880,850,34,30,0.9893950349481803,0.021209930103639432,0.010604965051819716
S12,11,NAIG,8,365;425;480;620;545;330;400;505,290,30,80,0.9633278598795842,0.22291960759994967,0.22291960759994975,0.9776686788843264,0.9893950349481803,0.01277416244878284,0.010604965051819716,4149,4105,53,44,0.21855698143779229,0.21855698143779229,0.9783962501515677,0.9957173447537473,0.00948302233098807,0.004282655246252677,3269,3255,31,14,0.23504897065343883,0.23504897065343885,0.9756276403445103,0.9659090909090909,0.025,0.03409090909090909,880,850,22,30,0.9893950349481803,0.01277416244878284,0.010604965051819716
S12,11,Uniform,2,300;700,400,0,0,0.8160919540229885,0.22640166272725012,0.22640166272725015,0.9741856073723025,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.22640166272725012,0.22640166272725015,0.9741856073723025,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S12,11,Uniform,3,300;500;700,400,0,0,0.9250136836343734,0.2113110458876947,0.21131104588769478,0.9778096029128881,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.2113110458876947,0.21131104588769478,0.9778096029128881,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S12,11,Uniform,4,300;435;565;700,400,0,0,0.9792008757526,0.21936039870856702,0.21936039870856705,0.976070043431952,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.21936039870856702,0.21936039870856705,0.976070043431952,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S12,11,Uniform,6,300;380;460;540;620;700,400,0,0,0.9501915708812264,0.2025180204877207,0.20251802048772075,0.9792789745639773,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.2025180204877207,0.20251802048772075,0.9792789745639773,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S12,11,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9912424740010948,0.18069930464580053,0.18069930464580056,0.9838873267059056,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.18069930464580053,0.18069930464580056,0.9838873267059056,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S13,12,NAIG,2,365;425,60,65,275,0.9354132457580736,0.21370064927391483,0.21370064927391486,0.9809275912198614,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.1984907470778301,0.19849074707783007,0.9825283372295529,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.2194017616727863,0.21940176167278627,0.9803889612597741,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S13,12,NAIG,3,365;425;480,115,65,220,0.9578544061302684,0.1996236791881607,0.19962367918816074,0.9824794787355375,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.21532051072106087,0.21532051072106087,0.9804676881200474,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.1889783979001359,0.1889783979001359,0.98387841197855,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S13,12,NAIG,4,365;425;480;620,255,65,80,0.9584017515052,0.19829863372674122,0.19829863372674128,0.982306678834831,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.20499595815396712,0.2049959581539671,0.9824688403206147,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.1908652282049457,0.19086522820494572,0.9825499757899719,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S13,12,NAIG,6,365;425;480;620;545;685,320,65,15,0.9441707717569788,0.19460824021048048,0.19460824021048048,0.9826859997223658,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.19704294888039076,0.19704294888039076,0.9830000218059369,0.9921722113502935,0.02902804957599478,0.007827788649706457,3066,3042,89,24,0.19157192378592877,0.19157192378592872,0.9824827329000695,0.9002770083102493,0.1061865189289012,0.0997229916897507,1083,975,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S13,12,NAIG,8,365;425;480;620;545;685;505;450,320,65,15,0.9616858237547894,0.18916299285700722,0.18916299285700724,0.9829385349151636,0.9681851048445409,0.026271390696553387,0.03181489515545915,4149,4017,109,132,0.18701849830176248,0.18701849830176248,0.9833403255903695,0.9921722113502935,0.010763209393346379,0.007827788649706457,3066,3042,33,24,0.1917671522892451,0.19176715228924504,0.9824442924562976,0.9002770083102493,0.07017543859649122,0.0997229916897507,1083,975,76,108,0.9681851048445409,0.026271390696553387,0.03181489515545915
S13,12,Uniform,2,300;700,400,0,0,0.7903667214012041,0.2430146771654591,0.2430146771654591,0.9703818588393666,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.2430146771654591,0.2430146771654591,0.9703818588393666,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S13,12,Uniform,3,300;500;700,400,0,0,0.8626163108921729,0.23535722789845617,0.23535722789845623,0.9732259508455102,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.23535722789845617,0.23535722789845623,0.9732259508455102,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S13,12,Uniform,4,300;435;565;700,400,0,0,0.9315818281335524,0.24786638600054853,0.24786638600054858,0.9701756240598438,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.24786638600054853,0.24786638600054858,0.9701756240598438,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S13,12,Uniform,6,300;380;460;540;620;700,400,0,0,0.9337712096332786,0.21509979613255864,0.2150997961325587,0.9769639972842397,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.21509979613255864,0.2150997961325587,0.9769639972842397,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S13,12,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9830322933771212,0.17799125508421124,0.17799125508421126,0.9842383613569741,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.17799125508421124,0.17799125508421126,0.9842383613569741,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S14,13,NAIG,2,365;620,255,65,80,0.947454844006568,0.36990907329036626,0.3699090732903663,0.9447588142996007,0.9681851048445409,0.6244878283923837,0.03181489515545915,4149,4017,2591,132,0.5304529424973126,0.5304529424973125,0.934796732001789,0.9912280701754386,0.623172514619883,0.008771929824561403,2736,2712,1705,24,0.21994216142635492,0.21994216142635484,0.9755904491089463,0.9235668789808917,0.627034677990092,0.07643312101910828,1413,1305,886,108,0.9681851048445409,0.6244878283923837,0.03181489515545915
S14,13,NAIG,3,365;620;480,255,65,80,0.9720853858784894,0.3351861712470878,0.3351861712470879,0.9503103898510877,0.9681851048445409,0.14581826946252108,0.03181489515545915,4149,4017,605,132,0.4647058456416617,0.4647058456416616,0.9345454149617463,0.9912280701754386,0.12207602339181287,0.008771929824561403,2736,2712,334,24,0.22124433131348314,0.22124433131348314,0.9752775861527805,0.9235668789808917,0.19179051663128097,0.07643312101910828,1413,1305,271,108,0.9681851048445409,0.14581826946252108,0.03181489515545915
S14,13,NAIG,4,365;620;480;425,255,65,80,0.9737274220032842,0.28218267173967226,0.2821826717396723,0.9626888740071278,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.3534514867352116,0.3534514867352115,0.9558136766938525,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.22782552382364882,0.22782552382364882,0.9737103642753047,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S14,13,NAIG,6,365;620;480;425;545;325,295,25,80,0.9824849480021892,0.3564762414690246,0.3564762414690246,0.9481909818976046,0.9910821884791516,0.022897083634610748,0.008917811520848397,4149,4112,95,37,0.38179486404529506,0.381794864045295,0.9409484934611159,0.9961182442520156,0.018811585547924753,0.003881755747984473,3349,3336,63,13,0.25741059902710633,0.25741059902710633,0.9727817171356254,0.97,0.04,0.03,800,776,32,24,0.9910821884791516,0.022897083634610748,0.008917811520848397
S14,13,NAIG,8,365;620;480;425;545;325;525;450,295,25,80,0.9819376026272578,0.32739108070894274,0.32739108070894274,0.9546847661577421,0.9910821884791516,0.022897083634610748,0.008917811520848397,4149,4112,95,37,0.3435364818197405,0.3435364818197405,0.9496588230800868,0.9961182442520156,0.018811585547924753,0.003881755747984473,3349,3336,63,13,0.2682188441904135,0.2682188441904135,0.9710076652272205,0.97,0.04,0.03,800,776,32,24,0.9910821884791516,0.022897083634610748,0.008917811520848397
S14,13,Uniform,2,300;700,400,0,0,0.8866995073891628,0.31438290456055207,0.3143829045605521,0.949691650313351,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.31438290456055207,0.3143829045605521,0.949691650313351,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S14,13,Uniform,3,300;500;700,400,0,0,0.9573070607553368,0.30697056842460785,0.30697056842460785,0.9538597883808299,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.30697056842460785,0.30697056842460785,0.9538597883808299,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S14,13,Uniform,4,300;435;565;700,400,0,0,0.9786535303776684,0.31931489264701846,0.3193148926470185,0.9513245575699193,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.31931489264701846,0.3193148926470185,0.9513245575699193,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S14,13,Uniform,6,300;380;460;540;620;700,400,0,0,0.9896004378763,0.2853299547679544,0.2853299547679544,0.9592694263475157,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.2853299547679544,0.2853299547679544,0.9592694263475157,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S14,13,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9874110563765736,0.23754971007943187,0.23754971007943185,0.9726133489166786,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.23754971007943187,0.23754971007943185,0.9726133489166786,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S15,14,NAIG,2,365;425,60,65,275,0.9157088122605364,0.17973215202043769,0.17973215202043769,0.9838874143576395,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.16956828958176268,0.1695682895817627,0.9862891925366919,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.18272325081300778,0.18272325081300778,0.9832365120967673,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S15,14,NAIG,3,365;425;620,255,65,80,0.9277504105090312,0.17659546416781335,0.17659546416781335,0.9846431328307992,0.9681851048445409,0.06531694384188962,0.03181489515545915,4149,4017,271,132,0.17005843326085113,0.17005843326085113,0.9855490662452018,0.9912280701754386,0.04751461988304093,0.008771929824561403,2736,2712,130,24,0.18710001409509466,0.18710001409509466,0.9833963221355835,0.9235668789808917,0.09978768577494693,0.07643312101910828,1413,1305,141,108,0.9681851048445409,0.06531694384188962,0.03181489515545915
S15,14,NAIG,4,365;425;620;545,255,65,80,0.9376026272577996,0.17664495398329186,0.1766449539832919,0.9844587679552328,0.9681851048445409,0.06531694384188962,0.03181489515545915,4149,4017,271,132,0.17217256263840602,0.17217256263840608,0.9850922204803018,0.9912280701754386,0.04751461988304093,0.008771929824561403,2736,2712,130,24,0.1839390315117091,0.1839390315117091,0.9836960319581024,0.9235668789808917,0.09978768577494693,0.07643312101910828,1413,1305,141,108,0.9681851048445409,0.06531694384188962,0.03181489515545915
S15,14,NAIG,6,365;425;620;545;475;345,275,45,80,0.963327859879584,0.18235663089380139,0.18235663089380139,0.9848155846616012,0.9930103639431188,0.036153289949385395,0.0069896360568811764,4149,4120,150,29,0.18092464532290323,0.18092464532290328,0.9849876295339268,0.9990112063282794,0.018787079762689517,0.000988793671720501,3034,3031,57,3,0.18565794737273822,0.18565794737273822,0.9844233455340649,0.9766816143497757,0.08340807174887892,0.023318385650224215,1115,1089,93,26,0.9930103639431188,0.036153289949385395,0.0069896360568811764
S15,14,NAIG,8,365;425;620;545;475;345;505;305,315,5,80,0.9726327312534212,0.19293585309495254,0.19293585309495254,0.9817058650552861,0.997589780670041,0.00457941672692215,0.002410219329959026,4149,4139,19,10,0.19158652060700915,0.19158652060700918,0.981805842613874,0.9978260869565218,0.004347826086956522,0.002173913043478261,3680,3672,16,8,0.20608118820762705,0.20608118820762708,0.9822660388738729,0.9957356076759062,0.006396588486140725,0.0042643923240938165,469,467,3,2,0.997589780670041,0.00457941672692215,0.002410219329959026
S15,14,Uniform,2,300;700,400,0,0,0.8773946360153257,0.17669130038609385,0.17669130038609387,0.9842665949039989,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.17669130038609385,0.17669130038609387,0.9842665949039989,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S15,14,Uniform,3,300;500;700,400,0,0,0.9184455391351944,0.16053334125164004,0.16053334125164004,0.9880811465646064,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.16053334125164004,0.16053334125164004,0.9880811465646064,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S15,14,Uniform,4,300;435;565;700,400,0,0,0.9666119321291736,0.16424413270260035,0.16424413270260038,0.9865758515554546,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.16424413270260035,0.16424413270260038,0.9865758515554546,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S15,14,Uniform,6,300;380;460;540;620;700,400,0,0,0.9720853858784896,0.1563736326309432,0.1563736326309432,0.987702486568628,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.1563736326309432,0.1563736326309432,0.987702486568628,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S15,14,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9928845101258896,0.14947804368828174,0.14947804368828174,0.9888013285370817,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.14947804368828174,0.14947804368828174,0.9888013285370817,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S16,15,NAIG,2,365;425,60,65,275,0.9534756431308156,0.23392504171128084,0.23392504171128084,0.9734559453171963,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.15820494966319493,0.1582049496631949,0.9883830077137736,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.2558859157476455,0.2558859157476455,0.9679976672686221,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S16,15,NAIG,3,365;425;480,115,65,220,0.93431855500821,0.22324259983229464,0.22324259983229464,0.9751242983313262,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.21277269999794823,0.21277269999794823,0.9797823437375556,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.2290841347711565,0.22908413477115647,0.973409096480491,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S16,15,NAIG,4,365;425;480;620,255,65,80,0.9211822660098524,0.21923782591378058,0.21923782591378058,0.9759846076710876,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.2037551163355815,0.20375511633558144,0.9806265853014344,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.23379769373603304,0.23379769373603304,0.9723291450133494,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S16,15,NAIG,6,365;425;480;620;545;325,295,25,80,0.9649698960043788,0.299099421297745,0.299099421297745,0.9656738186492807,0.9910821884791516,0.022897083634610748,0.008917811520848397,4149,4112,95,37,0.30990355889517635,0.30990355889517646,0.9641116866678504,0.9961182442520156,0.018811585547924753,0.003881755747984473,3349,3336,63,13,0.25578065645537224,0.2557806564553723,0.9723405757682613,0.97,0.04,0.03,800,776,32,24,0.9910821884791516,0.022897083634610748,0.008917811520848397
S16,15,NAIG,8,365;425;480;620;545;325;505;400,295,25,80,0.9704433497536946,0.26050509098175223,0.26050509098175223,0.970080878154002,0.9910821884791516,0.014461315979754157,0.008917811520848397,4149,4112,60,37,0.26444361112197906,0.26444361112197906,0.9691515177502945,0.9961182442520156,0.011346670647954613,0.003881755747984473,3349,3336,38,13,0.2455808824339126,0.2455808824339126,0.9734844467162238,0.97,0.0275,0.03,800,776,22,24,0.9910821884791516,0.014461315979754157,0.008917811520848397
S16,15,Uniform,2,300;700,400,0,0,0.7668308702791462,0.2502829153483109,0.2502829153483109,0.9681814635061259,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.2502829153483109,0.2502829153483109,0.9681814635061259,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S16,15,Uniform,3,300;500;700,400,0,0,0.9069512862616312,0.23910721230687162,0.23910721230687162,0.9722001316394338,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.23910721230687162,0.23910721230687162,0.9722001316394338,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S16,15,Uniform,4,300;435;565;700,400,0,0,0.9682539682539684,0.2400489558737602,0.24004895587376018,0.9719982728004404,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.2400489558737602,0.24004895587376018,0.9719982728004404,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S16,15,Uniform,6,300;380;460;540;620;700,400,0,0,0.932129173508484,0.2217394752949569,0.2217394752949569,0.9751160259577961,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.2217394752949569,0.2217394752949569,0.9751160259577961,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S16,15,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9890530925013684,0.1959441663946135,0.1959441663946135,0.9817267040528744,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.1959441663946135,0.1959441663946135,0.9817267040528744,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S17,16,NAIG,2,365;425,60,65,275,0.90311986863711,0.2087258104443328,0.20872581044433286,0.9804862412031417,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.18492988409483524,0.18492988409483524,0.9839768898511487,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.21755752978794446,0.21755752978794443,0.9791920478758537,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S17,16,NAIG,3,365;425;480,115,65,220,0.9518336070060208,0.20587893622605263,0.20587893622605263,0.9807673437439411,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.19865937935608186,0.19865937935608194,0.9816043525523401,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.21060609560797522,0.2106060956079752,0.9802595997155995,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S17,16,NAIG,4,365;425;480;620,255,65,80,0.9688013136289,0.20459137422223517,0.20459137422223514,0.9808439129742588,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.18926345796743274,0.18926345796743274,0.983089220082388,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.22110976768022156,0.2211097676802216,0.9784677445121984,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S17,16,NAIG,6,365;425;480;620;545;325,295,25,80,0.9802955665024632,0.22162272651698942,0.2216227265169894,0.9793046005631526,0.9910821884791516,0.022897083634610748,0.008917811520848397,4149,4112,95,37,0.2085880311443806,0.2085880311443806,0.9806203220077125,0.9961182442520156,0.018811585547924753,0.003881755747984473,3349,3336,63,13,0.26911676094516557,0.2691167609451656,0.9766970373218007,0.97,0.04,0.03,800,776,32,24,0.9910821884791516,0.022897083634610748,0.008917811520848397
S17,16,NAIG,8,365;425;480;620;545;325;505;400,295,25,80,0.9868637110016424,0.20924215921181782,0.2092421592118178,0.9807716095435429,0.9910821884791516,0.014461315979754157,0.008917811520848397,4149,4112,60,37,0.19357324487124114,0.19357324487124117,0.9826966290411526,0.9961182442520156,0.011346670647954613,0.003881755747984473,3349,3336,38,13,0.2646045713203904,0.26460457132039045,0.9758651038923383,0.97,0.0275,0.03,800,776,22,24,0.9910821884791516,0.014461315979754157,0.008917811520848397
S17,16,Uniform,2,300;700,400,0,0,0.808976464148878,0.2403465753657079,0.2403465753657079,0.9714743859351791,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.2403465753657079,0.2403465753657079,0.9714743859351791,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S17,16,Uniform,3,300;500;700,400,0,0,0.9129720853858784,0.22121242897519533,0.22121242897519539,0.9786592538389488,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.22121242897519533,0.22121242897519539,0.9786592538389488,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
